id;type;GlobalId;Name;material_name;Espesor_mm;area_m2;volume_m3;objectType;is_target_class
737;IfcBeam;2t9idiDlv0ZBWxqSNhKYyO;M_W-Wide Flange:W460X60:W460X60:179419;;;10.090422946125848;0.053022666659532924;M_W-Wide Flange:W460X60:176883;True
738;IfcBeam;2t9idiDlv0ZBWxqSNhKb5x;M_W-Wide Flange:W460X60:W460X60:180920;;;7.512528118382655;0.03945558618831613;M_W-Wide Flange:W460X60:176883;True
739;IfcBeam;2t9idiDlv0ZBWxqSNhKYM6;M_W-Wide Flange:W460X60:W460X60:177733;;;14.093759332897527;0.07409163594620741;M_W-Wide Flange:W460X60:176883;True
740;IfcBeam;2t9idiDlv0ZBWxqSNhKbEr;M_W-Wide Flange:W460X60:W460X60:180342;;;8.954201413580124;0.04704290022721188;M_W-Wide Flange:W460X60:176883;True
741;IfcBeam;2t9idiDlv0ZBWxqSNhKbYn;M_W-Wide Flange:W460X60:W460X60:183154;;;7.694618686066825;0.04041390200449524;M_W-Wide Flange:W460X60:176883;True
742;IfcBeam;2t9idiDlv0ZBWxqSNhKYqY;M_W-Wide Flange:W460X60:W460X60:179937;;;14.054655604829168;0.07388583878957654;M_W-Wide Flange:W460X60:176883;True
743;IfcBeam;0uJFlOV3rFvOu6lBJ3bWtL;M_W-Wide Flange:W460X60:W460X60:218671;;;10.258763885794862;0.053908620215926774;M_W-Wide Flange:W460X60:176883;True
744;IfcBeam;2t9idiDlv0ZBWxqSNhKYy1;M_W-Wide Flange:W460X60:W460X60:179394;;;2.948459027235556;0.015435563338873517;M_W-Wide Flange:W460X60:176883;True
745;IfcBeam;1H7etdQHD0EvT_T4m6zTL3;M_W-Wide Flange:W460X60:W460X60:177307;;;2.948459027235563;0.015435563338872707;M_W-Wide Flange:W460X60:176883;True
746;IfcBeam;0NwXg6Ayr9z88KpqSjw_r3;M_W-Wide Flange:W460X60:W460X60:187034;;;2.834679671394402;0.014836759361095046;M_W-Wide Flange:W460X60:176883;True
747;IfcBeam;2t9idiDlv0ZBWxqSNhKbuN;M_W-Wide Flange:W460X60:W460X60:183764;;;10.813436121985148;0.05682777842596467;M_W-Wide Flange:W460X60:176883;True
748;IfcBeam;2t9idiDlv0ZBWxqSNhKYl$;M_W-Wide Flange:W460X60:W460X60:178236;;;9.013225908777724;0.04735353744477773;M_W-Wide Flange:W460X60:176883;True
749;IfcBeam;2t9idiDlv0ZBWxqSNhKbeL;M_W-Wide Flange:W460X60:W460X60:182742;;;10.090422946126086;0.05302266665953511;M_W-Wide Flange:W460X60:176883;True
750;IfcBeam;2t9idiDlv0ZBWxqSNhKbvv;M_W-Wide Flange:W460X60:W460X60:183738;;;9.052329636841073;0.04755933459629221;M_W-Wide Flange:W460X60:176883;True
751;IfcBeam;0NwXg6Ayr9z88KpqSjw_fB;M_W-Wide Flange:W460X60:W460X60:187794;;;9.182313675287253;0.048243421429901026;M_W-Wide Flange:W460X60:176883;True
752;IfcBeam;2t9idiDlv0ZBWxqSNhKbsi;M_W-Wide Flange:W460X60:W460X60:183919;;;8.954201413575152;0.04704290022214409;M_W-Wide Flange:W460X60:176883;True
753;IfcBeam;2t9idiDlv0ZBWxqSNhKYNK;M_W-Wide Flange:W460X60:W460X60:177687;;;8.60448127953548;0.04520237471318875;M_W-Wide Flange:W460X60:176883;True
754;IfcBeam;1BMGvuxvH7tvXkyQxLwRRO;M_W-Wide Flange:W460X60:W460X60:202098;;;11.439505611261765;0.06012268986666973;M_W-Wide Flange:W460X60:176883;True
755;IfcBeam;2t9idiDlv0ZBWxqSNhKYbG;M_W-Wide Flange:W460X60:W460X60:178835;;;14.054655604824239;0.07388583878163214;M_W-Wide Flange:W460X60:176883;True
756;IfcBeam;2t9idiDlv0ZBWxqSNhKYG6;M_W-Wide Flange:W460X60:W460X60:178117;;;7.281631671227256;0.03824041221876602;M_W-Wide Flange:W460X60:176883;True
757;IfcBeam;2t9idiDlv0ZBWxqSNhKbIx;M_W-Wide Flange:W460X60:W460X60:182136;;;6.805844364237801;0.03573641375705816;M_W-Wide Flange:W460X60:176883;True
758;IfcBeam;2t9idiDlv0ZBWxqSNhKYkl;M_W-Wide Flange:W460X60:W460X60:178284;;;8.954201413575056;0.04704290022215515;M_W-Wide Flange:W460X60:176883;True
759;IfcBeam;2t9idiDlv0ZBWxqSNhKb4H;M_W-Wide Flange:W460X60:W460X60:180946;;;6.807744952988336;0.03574641627930626;M_W-Wide Flange:W460X60:176883;True
760;IfcBeam;2t9idiDlv0ZBWxqSNhKbqu;M_W-Wide Flange:W460X60:W460X60:184059;;;10.813436121989984;0.056827778432086334;M_W-Wide Flange:W460X60:176883;True
761;IfcBeam;2t9idiDlv0ZBWxqSNhKb2_;M_W-Wide Flange:W460X60:W460X60:181117;;;6.808526437303777;0.035750529116062066;M_W-Wide Flange:W460X60:176883;True
762;IfcBeam;3jMXdawx93suHqay4NiXlK;M_W-Wide Flange:W460X60:W460X60:216328;;;11.483255371096519;0.060352938403606164;M_W-Wide Flange:W460X60:176883;True
763;IfcBeam;2t9idiDlv0ZBWxqSNhKb4$;M_W-Wide Flange:W460X60:W460X60:180988;;;14.054655604829124;0.0738858387895826;M_W-Wide Flange:W460X60:176883;True
764;IfcBeam;2t9idiDlv0ZBWxqSNhKbtC;M_W-Wide Flange:W460X60:W460X60:183823;;;10.129526674199228;0.053228463821874336;M_W-Wide Flange:W460X60:176883;True
765;IfcBeam;2t9idiDlv0ZBWxqSNhKbKm;M_W-Wide Flange:W460X60:W460X60:182003;;;14.093759332897388;0.07409163594621913;M_W-Wide Flange:W460X60:176883;True
766;IfcBeam;2t9idiDlv0ZBWxqSNhKYHV;M_W-Wide Flange:W460X60:W460X60:178076;;;8.993305141643377;0.04724869737875974;M_W-Wide Flange:W460X60:176883;True
767;IfcBeam;2t9idiDlv0ZBWxqSNhKbKh;M_W-Wide Flange:W460X60:W460X60:181992;;;9.46033645989814;0.04970661436779278;M_W-Wide Flange:W460X60:176883;True
768;IfcBeam;2t9idiDlv0ZBWxqSNhKbu4;M_W-Wide Flange:W460X60:W460X60:183751;;;7.281631671227327;0.03824041221875926;M_W-Wide Flange:W460X60:176883;True
769;IfcBeam;2t9idiDlv0ZBWxqSNhKbaw;M_W-Wide Flange:W460X60:W460X60:183033;;;7.512528118377675;0.0394555861840772;M_W-Wide Flange:W460X60:176883;True
770;IfcBeam;3jMXdawx93suHqay4NiXeY;M_W-Wide Flange:W460X60:W460X60:216318;;;12.798316273326865;0.0672739100819521;M_W-Wide Flange:W460X60:176883;True
771;IfcBeam;2t9idiDlv0ZBWxqSNhKbJC;M_W-Wide Flange:W460X60:W460X60:182031;;;10.090422946125958;0.05302266665953338;M_W-Wide Flange:W460X60:176883;True
772;IfcBeam;2t9idiDlv0ZBWxqSNhKYKb;M_W-Wide Flange:W460X60:W460X60:177894;;;14.492174675475402;0.07618843715652658;M_W-Wide Flange:W460X60:176883;True
773;IfcBeam;2t9idiDlv0ZBWxqSNhKbvj;M_W-Wide Flange:W460X60:W460X60:183726;;;10.090422946126104;0.05302266665951518;M_W-Wide Flange:W460X60:176883;True
774;IfcBeam;2t9idiDlv0ZBWxqSNhKYLX;M_W-Wide Flange:W460X60:W460X60:177826;;;10.090422946125997;0.053022666659529843;M_W-Wide Flange:W460X60:176883;True
775;IfcBeam;2t9idiDlv0ZBWxqSNhKbXv;M_W-Wide Flange:W460X60:W460X60:183226;;;15.676197194479277;0.08241977314820428;M_W-Wide Flange:W460X60:176883;True
776;IfcBeam;3jMXdawx93suHqay4NiXeZ;M_W-Wide Flange:W460X60:W460X60:216319;;;10.494726074262129;0.055150454431192424;M_W-Wide Flange:W460X60:176883;True
777;IfcBeam;2t9idiDlv0ZBWxqSNhKbYy;M_W-Wide Flange:W460X60:W460X60:183167;;;1.4267260872484895;0.007426907192495433;M_W-Wide Flange:W460X60:176883;True
778;IfcBeam;2t9idiDlv0ZBWxqSNhKb6R;M_W-Wide Flange:W460X60:W460X60:180824;;;14.054655604829131;0.07388583878956552;M_W-Wide Flange:W460X60:176883;True
779;IfcBeam;2t9idiDlv0ZBWxqSNhKYbi;M_W-Wide Flange:W460X60:W460X60:178863;;;8.565377551462152;0.0449965775517023;M_W-Wide Flange:W460X60:176883;True
780;IfcBeam;3jMXdawx93suHqay4NiXlR;M_W-Wide Flange:W460X60:W460X60:216327;;;7.3583781789551965;0.03864431777586394;M_W-Wide Flange:W460X60:176883;True
781;IfcBeam;2t9idiDlv0ZBWxqSNhKYGH;M_W-Wide Flange:W460X60:W460X60:178130;;;10.81343612198502;0.05682777842595922;M_W-Wide Flange:W460X60:176883;True
782;IfcBeam;2t9idiDlv0ZBWxqSNhKbLF;M_W-Wide Flange:W460X60:W460X60:181900;;;14.093759332892596;0.07409163593824014;M_W-Wide Flange:W460X60:176883;True
783;IfcBeam;0NwXg6Ayr9z88KpqSjw_fH;M_W-Wide Flange:W460X60:W460X60:187784;;;9.798841939850536;0.0514881188049507;M_W-Wide Flange:W460X60:176883;True
784;IfcBeam;3jMXdawx93suHqay4NiXc7;M_W-Wide Flange:W460X60:W460X60:216923;;;3.1247947066378767;0.01636359202622777;M_W-Wide Flange:W460X60:176883;True
785;IfcBeam;0uJFlOV3rFvOu6lBJ3bWxq;M_W-Wide Flange:W460X60:W460X60:218382;;;10.257709200198859;0.05390306955532846;M_W-Wide Flange:W460X60:176883;True
786;IfcBeam;2t9idiDlv0ZBWxqSNhKYLu;M_W-Wide Flange:W460X60:W460X60:177851;;;14.492174675475185;0.07618843715652279;M_W-Wide Flange:W460X60:176883;True
787;IfcBeam;3jMXdawx93suHqay4NiXlO;M_W-Wide Flange:W460X60:W460X60:216324;;;1.844108367589659;0.009623528608573182;M_W-Wide Flange:W460X60:176883;True
788;IfcBeam;0NwXg6Ayr9z88KpqSjw__y;M_W-Wide Flange:W460X60:W460X60:186469;;;7.772826142198378;0.04082549631337005;M_W-Wide Flange:W460X60:176883;True
789;IfcBeam;2t9idiDlv0ZBWxqSNhKbFq;M_W-Wide Flange:W460X60:W460X60:180279;;;10.891643578126594;0.05723937274534144;M_W-Wide Flange:W460X60:176883;True
790;IfcBeam;2t9idiDlv0ZBWxqSNhKYH_;M_W-Wide Flange:W460X60:W460X60:178109;;;9.05232963684105;0.04755933459628899;M_W-Wide Flange:W460X60:176883;True
791;IfcBeam;2t9idiDlv0ZBWxqSNhKbD3;M_W-Wide Flange:W460X60:W460X60:180352;;;6.829319586472424;0.035859960395068044;M_W-Wide Flange:W460X60:176883;True
792;IfcBeam;2t9idiDlv0ZBWxqSNhKbKz;M_W-Wide Flange:W460X60:W460X60:182014;;;12.323024476974476;0.06477251941941764;M_W-Wide Flange:W460X60:176883;True
793;IfcBeam;0NwXg6Ayr9z88KpqSjw_f4;M_W-Wide Flange:W460X60:W460X60:187805;;;9.182313675287178;0.048243421429912864;M_W-Wide Flange:W460X60:176883;True
794;IfcBeam;2t9idiDlv0ZBWxqSNhKbt0;M_W-Wide Flange:W460X60:W460X60:183811;;;9.091433364914282;0.04776513175804388;M_W-Wide Flange:W460X60:176883;True
795;IfcBeam;2t9idiDlv0ZBWxqSNhKbGu;M_W-Wide Flange:W460X60:W460X60:182267;;;7.512528118382665;0.03945558618831809;M_W-Wide Flange:W460X60:176883;True
796;IfcBeam;2t9idiDlv0ZBWxqSNhKbLp;M_W-Wide Flange:W460X60:W460X60:181936;;;7.512528118377706;0.039455586184079884;M_W-Wide Flange:W460X60:176883;True
797;IfcBeam;2t9idiDlv0ZBWxqSNhKYn4;M_W-Wide Flange:W460X60:W460X60:180103;;;10.09042294613118;0.05302266666522956;M_W-Wide Flange:W460X60:176883;True
798;IfcBeam;2t9idiDlv0ZBWxqSNhKbW9;M_W-Wide Flange:W460X60:W460X60:183242;;;10.341277050720109;0.05434287483986673;M_W-Wide Flange:W460X60:176883;True
799;IfcBeam;2t9idiDlv0ZBWxqSNhKbdF;M_W-Wide Flange:W460X60:W460X60:182796;;;12.959013412727513;0.06811963543863903;M_W-Wide Flange:W460X60:176883;True
800;IfcBeam;2t9idiDlv0ZBWxqSNhKbIe;M_W-Wide Flange:W460X60:W460X60:182123;;;12.283920748901016;0.06456672225583462;M_W-Wide Flange:W460X60:176883;True
801;IfcBeam;2t9idiDlv0ZBWxqSNhKbal;M_W-Wide Flange:W460X60:W460X60:183020;;;12.95901341272254;0.06811963543130299;M_W-Wide Flange:W460X60:176883;True
802;IfcBeam;0NwXg6Ayr9z88KpqSjw_lf;M_W-Wide Flange:W460X60:W460X60:187440;;;10.824392543906225;0.056885440459467085;M_W-Wide Flange:W460X60:176883;True
803;IfcBeam;2t9idiDlv0ZBWxqSNhKbKU;M_W-Wide Flange:W460X60:W460X60:181981;;;14.093759332897758;0.07409163594620022;M_W-Wide Flange:W460X60:176883;True
804;IfcBeam;3jMXdawx93suHqay4NiXea;M_W-Wide Flange:W460X60:W460X60:216312;;;10.967622951722198;0.05763924098862143;M_W-Wide Flange:W460X60:176883;True
805;IfcBeam;2t9idiDlv0ZBWxqSNhKbM8;M_W-Wide Flange:W460X60:W460X60:181835;;;14.054655604829279;0.07388583878959444;M_W-Wide Flange:W460X60:176883;True
806;IfcBeam;2t9idiDlv0ZBWxqSNhKbdm;M_W-Wide Flange:W460X60:W460X60:182835;;;12.32302447697425;0.06477251941943049;M_W-Wide Flange:W460X60:176883;True
807;IfcBeam;2t9idiDlv0ZBWxqSNhKbEM;M_W-Wide Flange:W460X60:W460X60:180309;;;9.091433364914263;0.04776513175803966;M_W-Wide Flange:W460X60:176883;True
808;IfcBeam;2t9idiDlv0ZBWxqSNhKbpB;M_W-Wide Flange:W460X60:W460X60:184072;;;7.281631671232305;0.038240412222882963;M_W-Wide Flange:W460X60:176883;True
809;IfcBeam;0FW0PzjNH7NBjuEjXLDhvA;M_W-Wide Flange:W460X60:W460X60:207088;;;10.967622951717178;0.05763924098241993;M_W-Wide Flange:W460X60:176883;True
810;IfcBeam;2t9idiDlv0ZBWxqSNhKbE5;M_W-Wide Flange:W460X60:W460X60:180294;;;7.320735399300582;0.03844620937951558;M_W-Wide Flange:W460X60:176883;True
811;IfcBeam;2t9idiDlv0ZBWxqSNhKbMz;M_W-Wide Flange:W460X60:W460X60:181886;;;12.323024476969366;0.06477251941245742;M_W-Wide Flange:W460X60:176883;True
812;IfcBeam;2t9idiDlv0ZBWxqSNhKbNP;M_W-Wide Flange:W460X60:W460X60:181786;;;8.993305141648333;0.047248697383858895;M_W-Wide Flange:W460X60:176883;True
813;IfcBeam;2t9idiDlv0ZBWxqSNhKbNm;M_W-Wide Flange:W460X60:W460X60:181811;;;14.05465560482931;0.07388583878959087;M_W-Wide Flange:W460X60:176883;True
814;IfcBeam;3jMXdawx93suHqay4NiXee;M_W-Wide Flange:W460X60:W460X60:216308;;;11.439505611256706;0.06012268986020198;M_W-Wide Flange:W460X60:176883;True
815;IfcBeam;2t9idiDlv0ZBWxqSNhKblZ;M_W-Wide Flange:W460X60:W460X60:182304;;;14.054655604829076;0.07388583878957655;M_W-Wide Flange:W460X60:176883;True
816;IfcBeam;3jMXdawx93suHqay4NiXlT;M_W-Wide Flange:W460X60:W460X60:216321;;;1.2163852157345427;0.0063199141915799215;M_W-Wide Flange:W460X60:176883;True
817;IfcBeam;3jMXdawx93suHqay4NiXlP;M_W-Wide Flange:W460X60:W460X60:216325;;;7.509613783032714;0.039440248470964806;M_W-Wide Flange:W460X60:176883;True
818;IfcBeam;2t9idiDlv0ZBWxqSNhKbvH;M_W-Wide Flange:W460X60:W460X60:183698;;;8.9933051416433;0.04724869737876352;M_W-Wide Flange:W460X60:176883;True
819;IfcBeam;2t9idiDlv0ZBWxqSNhKbaJ;M_W-Wide Flange:W460X60:W460X60:182992;;;12.959013412722477;0.06811963543130214;M_W-Wide Flange:W460X60:176883;True
820;IfcBeam;2t9idiDlv0ZBWxqSNhKbNy;M_W-Wide Flange:W460X60:W460X60:181823;;;9.460336459898285;0.04970661436779926;M_W-Wide Flange:W460X60:176883;True
821;IfcBeam;2t9idiDlv0ZBWxqSNhKbXe;M_W-Wide Flange:W460X60:W460X60:183211;;;7.699726076623244;0.040440781448124796;M_W-Wide Flange:W460X60:176883;True
822;IfcBeam;2t9idiDlv0ZBWxqSNhKYNj;M_W-Wide Flange:W460X60:W460X60:177710;;;7.512528118382659;0.039455586188323385;M_W-Wide Flange:W460X60:176883;True
823;IfcBeam;0FW0PzjNH7NBjuEjXLDhKB;M_W-Wide Flange:W460X60:W460X60:205745;;;10.96689980949839;0.057635435191519396;M_W-Wide Flange:W460X60:176883;True
824;IfcBeam;1BMGvuxvH7tvXkyQxLwRBi;M_W-Wide Flange:W460X60:W460X60:201030;;;3.1247947066428665;0.01636359202799264;M_W-Wide Flange:W460X60:176883;True
825;IfcBeam;3jMXdawx93suHqay4NiXex;M_W-Wide Flange:W460X60:W460X60:216295;;;1.4267260872484788;0.007426907192495365;M_W-Wide Flange:W460X60:176883;True
826;IfcBeam;0FW0PzjNH7NBjuEjXLDhrA;M_W-Wide Flange:W460X60:W460X60:207856;;;10.968375421878482;0.05764320112196594;M_W-Wide Flange:W460X60:176883;True
827;IfcBeam;1H7etdQHD0EvT_T4m6zTLd;M_W-Wide Flange:W460X60:W460X60:177343;;;3.8485825789965578;0.02017278090614541;M_W-Wide Flange:W460X60:176883;True
828;IfcBeam;2t9idiDlv0ZBWxqSNhKYHk;M_W-Wide Flange:W460X60:W460X60:178093;;;10.090422946125996;0.053022666659536165;M_W-Wide Flange:W460X60:176883;True
829;IfcBeam;2t9idiDlv0ZBWxqSNhKbLW;M_W-Wide Flange:W460X60:W460X60:181923;;;14.093759332892331;0.07409163593824103;M_W-Wide Flange:W460X60:176883;True
830;IfcBeam;0uJFlOV3rFvOu6lBJ3bWq9;M_W-Wide Flange:W460X60:W460X60:218867;;;6.847156111254316;0.03595383139575163;M_W-Wide Flange:W460X60:176883;True
831;IfcBeam;2t9idiDlv0ZBWxqSNhKbcz;M_W-Wide Flange:W460X60:W460X60:182910;;;7.2425279431640055;0.03803461506625269;M_W-Wide Flange:W460X60:176883;True
832;IfcBeam;0NwXg6Ayr9z88KpqSjw_lY;M_W-Wide Flange:W460X60:W460X60:187451;;;7.527616254962551;0.03953499282280639;M_W-Wide Flange:W460X60:176883;True
833;IfcBeam;2t9idiDlv0ZBWxqSNhKYj7;M_W-Wide Flange:W460X60:W460X60:178308;;;10.090422946125942;0.05302266665953286;M_W-Wide Flange:W460X60:176883;True
834;IfcBeam;3jMXdawx93suHqay4NiXer;M_W-Wide Flange:W460X60:W460X60:216297;;;10.129526674194343;0.05322846381613958;M_W-Wide Flange:W460X60:176883;True
835;IfcBeam;0FW0PzjNH7NBjuEjXLDhAi;M_W-Wide Flange:W460X60:W460X60:205846;;;9.392458288617217;0.04934938155280743;M_W-Wide Flange:W460X60:176883;True
836;IfcBeam;2t9idiDlv0ZBWxqSNhKYmB;M_W-Wide Flange:W460X60:W460X60:180168;;;6.829319586472529;0.03585996039506943;M_W-Wide Flange:W460X60:176883;True
837;IfcBeam;2t9idiDlv0ZBWxqSNhKba0;M_W-Wide Flange:W460X60:W460X60:182979;;;12.323024476969278;0.06477251941245502;M_W-Wide Flange:W460X60:176883;True
838;IfcBeam;1JBEqYR0LDDwKzYtJS0qRV;M_W-Wide Flange:W460X60:W460X60:211118;;;10.457097958568914;0.054952423199082584;M_W-Wide Flange:W460X60:176883;True
839;IfcBeam;3jMXdawx93suHqay4NiXlQ;M_W-Wide Flange:W460X60:W460X60:216326;;;10.323717262494432;0.05425046025705637;M_W-Wide Flange:W460X60:176883;True
840;IfcBeam;2t9idiDlv0ZBWxqSNhKbMo;M_W-Wide Flange:W460X60:W460X60:181873;;;8.954201413575065;0.04704290022215582;M_W-Wide Flange:W460X60:176883;True
841;IfcBeam;3jMXdawx93suHqay4NiXeW;M_W-Wide Flange:W460X60:W460X60:216316;;;1.9338279547965174;0.010095709570684733;M_W-Wide Flange:W460X60:176883;True
842;IfcBeam;3jMXdawx93suHqay4NiX6l;M_W-Wide Flange:W460X60:W460X60:214899;;;10.26449671543968;0.05393879124750253;M_W-Wide Flange:W460X60:176883;True
843;IfcBeam;3jMXdawx93suHqay4NiXeq;M_W-Wide Flange:W460X60:W460X60:216296;;;9.091433364909369;0.0477651317528903;M_W-Wide Flange:W460X60:176883;True
844;IfcBeam;3jMXdawx93suHqay4NiXeg;M_W-Wide Flange:W460X60:W460X60:216310;;;10.966899809503378;0.05763543519772969;M_W-Wide Flange:W460X60:176883;True
845;IfcBeam;2t9idiDlv0ZBWxqSNhKbdb;M_W-Wide Flange:W460X60:W460X60:182822;;;12.959013412727446;0.06811963543863858;M_W-Wide Flange:W460X60:176883;True
846;IfcBeam;2t9idiDlv0ZBWxqSNhKbMR;M_W-Wide Flange:W460X60:W460X60:181848;;;6.793321727341519;0.035670508968835724;M_W-Wide Flange:W460X60:176883;True
847;IfcBeam;2t9idiDlv0ZBWxqSNhKbKJ;M_W-Wide Flange:W460X60:W460X60:181968;;;7.512528118382799;0.03945558618831824;M_W-Wide Flange:W460X60:176883;True
848;IfcBeam;0FW0PzjNH7NBjuEjXLDhkm;M_W-Wide Flange:W460X60:W460X60:208138;;;10.49620168663717;0.05515822035569931;M_W-Wide Flange:W460X60:176883;True
849;IfcBeam;3jMXdawx93suHqay4NiXef;M_W-Wide Flange:W460X60:W460X60:216309;;;10.968386974330251;0.05764326192081868;M_W-Wide Flange:W460X60:176883;True
850;IfcBeam;2t9idiDlv0ZBWxqSNhKbFb;M_W-Wide Flange:W460X60:W460X60:180262;;;10.419484506856715;0.054754469153121675;M_W-Wide Flange:W460X60:176883;True
851;IfcBeam;0FW0PzjNH7NBjuEjXLDg0v;M_W-Wide Flange:W460X60:W460X60:210563;;;1.216385215734542;0.006319914191579849;M_W-Wide Flange:W460X60:176883;True
852;IfcBeam;3jMXdawx93suHqay4NiXeb;M_W-Wide Flange:W460X60:W460X60:216313;;;10.968375421883328;0.05764320112816976;M_W-Wide Flange:W460X60:176883;True
853;IfcBeam;2t9idiDlv0ZBWxqSNhKbNE;M_W-Wide Flange:W460X60:W460X60:181773;;;2.9484590272405233;0.015435563340537193;M_W-Wide Flange:W460X60:176883;True
854;IfcBeam;3jMXdawx93suHqay4NiXeh;M_W-Wide Flange:W460X60:W460X60:216311;;;9.392458288622178;0.049349381558129624;M_W-Wide Flange:W460X60:176883;True
855;IfcBeam;0GpQFpWOH1YvaHrmh9F2W7;M_W-Wide Flange:W460X60:W460X60:211625;;;1.844108367589659;0.009623528608572874;M_W-Wide Flange:W460X60:176883;True
856;IfcBeam;0FW0PzjNH7NBjuEjXLDhdc;M_W-Wide Flange:W460X60:W460X60:208732;;;2.0176309330727222;0.01053675229103921;M_W-Wide Flange:W460X60:176883;True
857;IfcBeam;2t9idiDlv0ZBWxqSNhKb_W;M_W-Wide Flange:W460X60:W460X60:183395;;;3.848582578996556;0.02017278090614565;M_W-Wide Flange:W460X60:176883;True
858;IfcBeam;2t9idiDlv0ZBWxqSNhKbbs;M_W-Wide Flange:W460X60:W460X60:182965;;;10.813436121984978;0.05682777842596675;M_W-Wide Flange:W460X60:176883;True
859;IfcBeam;2t9idiDlv0ZBWxqSNhKbzy;M_W-Wide Flange:W460X60:W460X60:183487;;;6.740782843671088;0.035394004564925995;M_W-Wide Flange:W460X60:176883;True
860;IfcBeam;1BMGvuxvH7tvXkyQxLwRjf;M_W-Wide Flange:W460X60:W460X60:202947;;;10.968387020509729;0.05764326217002165;M_W-Wide Flange:W460X60:176883;True
861;IfcBeam;0aSzx2AhbFUfOfa4k6JuYQ;M_W-Wide Flange:W460X60:W460X60:212755;;;7.699815498734022;0.04044125206351196;M_W-Wide Flange:W460X60:176883;True
862;IfcBeam;3jMXdawx93suHqay4NiXec;M_W-Wide Flange:W460X60:W460X60:216314;;;10.496201686642198;0.055158220361632086;M_W-Wide Flange:W460X60:176883;True
863;IfcBeam;3jMXdawx93suHqay4NiXEh;M_W-Wide Flange:W460X60:W460X60:214391;;;11.483255371091563;0.0603529383971213;M_W-Wide Flange:W460X60:176883;True
864;IfcBeam;0FW0PzjNH7NBjuEjXLDgTc;M_W-Wide Flange:W460X60:W460X60:209372;;;10.494726074257205;0.05515045442525501;M_W-Wide Flange:W460X60:176883;True
865;IfcBeam;3uRYP$NkDA48HNMUX8KN$x;M_W-Wide Flange:W460X60:W460X60:213506;;;10.207607521893951;0.053639391813572954;M_W-Wide Flange:W460X60:176883;True
866;IfcBeam;0FW0PzjNH7NBjuEjXLDhWl;M_W-Wide Flange:W460X60:W460X60:208533;;;1.933827954796509;0.010095709570684633;M_W-Wide Flange:W460X60:176883;True
867;IfcBeam;3jMXdawx93suHqay4NiX8L;M_W-Wide Flange:W460X60:W460X60:214217;;;7.358378178960141;0.03864431778003223;M_W-Wide Flange:W460X60:176883;True
868;IfcBeam;3uRYP$NkDA48HNMUX8KNtn;M_W-Wide Flange:W460X60:W460X60:213000;;;7.509613783027829;0.039440248466721575;M_W-Wide Flange:W460X60:176883;True
869;IfcBeam;0FW0PzjNH7NBjuEjXLDhd3;M_W-Wide Flange:W460X60:W460X60:208761;;;12.842183573274944;0.06750477720796048;M_W-Wide Flange:W460X60:176883;True
1378;IfcBeam;0NwXg6Ayr9z88KpqSjw_DD;M_K-Series Bar Joist-Rod Web:14K1:14K1:185492;;;5.435586908486037;0.0524113463641057;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1394;IfcBeam;0NwXg6Ayr9z88KpqSjw_9r;M_K-Series Bar Joist-Rod Web:14K1:14K1:185772;;;5.4355869084853765;0.052411346362746594;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1399;IfcBeam;0NwXg6Ayr9z88KpqSjw_9q;M_K-Series Bar Joist-Rod Web:14K1:14K1:185773;;;5.435586908485651;0.052411346364040774;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1406;IfcBeam;0NwXg6Ayr9z88KpqSjw_CR;M_K-Series Bar Joist-Rod Web:14K1:14K1:185538;;;5.435586908486039;0.052411346363283234;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1407;IfcBeam;0NwXg6Ayr9z88KpqSjw_DA;M_K-Series Bar Joist-Rod Web:14K1:14K1:185491;;;5.435586908486043;0.05241134636353376;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1426;IfcBeam;0NwXg6Ayr9z88KpqSjw_Dd;M_K-Series Bar Joist-Rod Web:14K1:14K1:185534;;;5.435586908486038;0.05241134636287941;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1451;IfcBeam;0NwXg6Ayr9z88KpqSjw_9m;M_K-Series Bar Joist-Rod Web:14K1:14K1:185769;;;5.435586908485372;0.05241134636323796;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1465;IfcBeam;0NwXg6Ayr9z88KpqSjw_9t;M_K-Series Bar Joist-Rod Web:14K1:14K1:185774;;;5.435586908485371;0.05241134636345347;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1466;IfcBeam;0NwXg6Ayr9z88KpqSjw_DB;M_K-Series Bar Joist-Rod Web:14K1:14K1:185490;;;5.435586908486039;0.05241134636179988;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1486;IfcBeam;0NwXg6Ayr9z88KpqSjw_CQ;M_K-Series Bar Joist-Rod Web:14K1:14K1:185539;;;5.435586908486043;0.052411346362654425;M_K-Series Bar Joist-Rod Web:14K1:175829;True
1500;IfcBeam;0NwXg6Ayr9z88KpqSjw_CO;M_K-Series Bar Joist-Rod Web:14K1:14K1:185537;;;5.435586908486038;0.052411346363212326;M_K-Series Bar Joist-Rod Web:14K1:175829;True
